assigned_memory,req_memory,avg_memory,max_memory,page_cache_memory,runtime_seconds,macro_cluster
0.021331787109375,0.05023193359375,0.0020523071289062,0.0020637512207031,0.0006341934204101,0.3,0
0.0,0.0013027191162109,0.0108795166015625,0.0126190185546875,0.0001916885375976,0.3,0
0.0002317428588867,0.0002088546752929,8.58306884765625e-06,8.58306884765625e-06,0.0,0.002,2
0.0001955032348632,0.0001955032348632,9.250640869140624e-05,0.0001029968261718,9.5367431640625e-07,0.3,1
0.0,0.00262451171875,0.0,0.0,0.0,0.002,2
0.006683349609375,0.0036125183105468,0.0006771087646484,0.0006790161132812,9.5367431640625e-07,0.3,0
0.00390625,0.00390625,0.0023269653320312,0.0023307800292968,4.57763671875e-05,0.3,1
0.0012569427490234,0.001260757446289,0.000833511352539,0.000859260559082,0.0002784729003906,0.3,1
0.019989013671875,0.03326416015625,0.0072860717773437,0.0077438354492187,0.000563621520996,0.3,0
0.0040130615234375,0.0030632019042968,0.0028343200683593,0.0028572082519531,0.0011539459228515,0.3,1
0.021942138671875,0.021942138671875,0.0019359588623046,0.0019512176513671,2.47955322265625e-05,0.3,0
0.016265869140625,0.014129638671875,0.0035629272460937,0.0036544799804687,0.0003004074096679,0.3,0
0.0,0.0003175735473632,0.0001869201660156,0.000187873840332,1.9073486328125e-06,0.3,0
